Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Extent,Perimeter,Roundness,AspectRation,class
7904,147.4654031,69.31173781,0.8826555879,8108,100.3179214,0.7366262815,355.336,0.7866442585,2.127567533,1
8857,161.0511417,70.71246107,0.8984536566,9066,106.1936093,0.639033189,381.248,0.7657400469,2.277549661,1
7078,137.7084264,66.5209278,0.875589274,7253,94.93149897,0.7668472373,337.002,0.7831689589,2.070151919,1
3709,100.7357227,47.64940038,0.8810549467,3788,68.72005145,0.7727083333,240.529,0.8056229061,2.11410263,0
8559,157.9237096,70.1674304,0.8958720173,8840,104.3918448,0.5827205882,378.406,0.7511330345,2.2506697,1
8606,145.6029079,76.06078976,0.8527096845,8845,104.6780757,0.6427184466,360.846,0.8305531215,1.914296556,1
7919,150.994289,67.5952632,0.8942000041,8059,100.4130667,0.8052674395,356.733,0.7819763793,2.233799853,1
6540,168.7762889,51.00791015,0.953237564,6820,91.25232393,0.4970360237,369.52,0.6018824968,3.308825795,0
6589,157.9115721,54.1742339,0.9393109711,6808,91.5935334,0.5597655254,356.172,0.6526943024,2.914883345,0
6191,163.0597929,48.71118855,0.9543370231,6351,88.78415411,0.4907649623,366.761,0.5783681537,3.347481302,0
6195,156.3514395,51.47136497,0.9442591679,6357,88.81283117,0.4604236343,349.373,0.6377823502,3.037639269,0
8572,158.7416932,69.75645942,0.8982749962,8837,104.4710935,0.601164177,380.396,0.744423618,2.275655824,1
7316,141.4212663,66.54200218,0.8823875654,7442,96.5143539,0.6128329703,338.012,0.8046728038,2.125293223,1
8946,159.2223033,72.45053302,0.890477365,9170,106.7258215,0.7497485753,381.875,0.7708969061,2.197669177,1
9019,162.7009599,71.25659942,0.898994199,9173,107.1603819,0.5716911765,383.312,0.7713711999,2.283310756,1
6017,163.1476571,47.57109915,0.956545502,6135,87.52760902,0.4256508206,347.694,0.6254541563,3.429554078,0
9005,162.1268122,71.55122552,0.8973454868,9261,107.0771782,0.5625312344,383.277,0.7703144844,2.265884491,1
7118,142.0389272,64.15635887,0.8921792435,7228,95.19936491,0.5962472776,335.383,0.795217186,2.213949322,1
6332,146.2356032,56.1034139,0.9234782202,6508,89.78949157,0.5067627051,337.006,0.7006086647,2.606536627,0
8316,153.3212604,70.03362293,0.8895812423,8532,102.8992714,0.6878411911,368.867,0.768041589,2.189252162,1
4170,107.6272465,50.44282234,0.8833676031,4280,72.86569084,0.6265024038,260.354,0.7730674899,2.133648387,0
6053,147.5657491,52.94618343,0.9334155242,6201,87.78905948,0.6048161471,333.635,0.6833407655,2.787089446,0
6548,165.9038725,51.00906308,0.9515605028,6681,91.30811869,0.4462922574,360.926,0.6316582866,3.252439126,0
8163,149.5689632,70.43304905,0.8821829404,8377,101.9482928,0.7029191423,361.159,0.7864348976,2.123562238,1
8035,152.5008723,68.35272145,0.8939272903,8242,101.145834,0.777380031,362.175,0.7697661468,2.23108706,1
7204,166.5857402,56.68179857,0.9403328403,7499,95.77273976,0.621463078,386.506,0.6059978563,2.938963555,0
6060,155.0025279,51.06979581,0.9441635387,6250,87.8398067,0.7622641509,343.368,0.6458963799,3.035111566,0
3974,135.3933742,38.26230093,0.9592375531,4095,71.13265038,0.5052765416,291.25,0.5887160266,3.538558083,0
5643,163.6797965,44.53736795,0.9622688154,5803,84.76373488,0.5016,349.581,0.5802621911,3.675111575,0
8018,152.465398,68.40707862,0.8936960944,8357,101.038778,0.7226027397,369.643,0.7374132611,2.228795632,1
9355,166.1666559,72.3017548,0.9003744497,9513,109.1382423,0.8083470146,388.78,0.7777603963,2.298238216,1
9137,160.7150882,73.42940478,0.8895222818,9345,107.8591198,0.5816781258,385.213,0.7737695211,2.188702043,1
9402,160.5593124,75.6466165,0.8820561095,9733,109.4120569,0.6067372225,391.165,0.7721650371,2.122491657,1
5827,147.0300167,51.05736473,0.9377695931,5983,86.13458555,0.5452929066,332.685,0.6615892535,2.879702419,0
8241,157.0887163,67.00478814,0.9044681979,8356,102.4342086,0.7987012987,366.972,0.7689957163,2.344440161,1
5966,141.818006,54.41260022,0.9234664984,6120,87.15587831,0.7476190476,325.488,0.7076575582,2.606344955,0
8343,155.6108827,69.04662657,0.8961687677,8618,103.0661803,0.5993534483,374.153,0.7489169225,2.253707248,1
6563,131.0698957,64.6045508,0.870085106,6712,91.41264208,0.6060018467,321.201,0.7993895946,2.028802833,1
9758,157.8548617,79.0753687,0.8654836482,10043,111.4642161,0.777220231,415.239,0.7111715995,1.996258308,1
8504,151.23319,72.25075899,0.8784990655,8695,104.0558941,0.701765968,368.842,0.7855111951,2.093170952,1
9733,165.2028149,75.82515937,0.8884454379,9995,111.3213389,0.6157009109,401.286,0.7595363629,2.178733501,1
8827,162.3275007,70.15633667,0.9017825284,9083,106.0136098,0.7945809704,384.587,0.749952558,2.313796706,1
4236,105.6451601,52.48729068,0.8678500211,4326,73.44006203,0.5350511557,260.888,0.782091577,2.012776022,0
3176,110.3203306,38.37697087,0.9375433261,3332,63.59094899,0.4563218391,243.926,0.6707708323,2.874649253,0
9610,165.1673226,75.0253665,0.8908800886,9877,110.6156952,0.7508985779,396.422,0.768453787,2.201486382,1
6986,165.840398,54.58390243,0.9442828286,7130,94.31252016,0.7985825332,366.773,0.6525949822,3.038265691,0
6547,154.7221929,54.8954266,0.934942241,6672,91.30114621,0.7976364522,345.982,0.6872981822,2.818489671,0
5797,145.5708166,51.50063934,0.9353271168,5929,85.91256975,0.555907173,326.341,0.6840217076,2.826582708,0
4419,141.0255522,40.27046567,0.9583625044,4530,75.00963637,0.7115942029,303.812,0.6016224283,3.501959808,0
8501,154.2742021,71.03708471,0.8876805024,8740,104.0375383,0.606607678,369.629,0.781893865,2.171741742,1
9022,159.8372508,72.52652027,0.8911278526,9288,107.1782029,0.5764487892,383.55,0.7706704599,2.203845576,1
6590,130.7343623,65.27106262,0.8664494674,6865,91.60048362,0.6707379135,325.193,0.783092206,2.002945211,1
6733,164.3812956,52.72846469,0.9471573729,6923,92.58899424,0.5316225819,368.032,0.624665204,3.117505821,0
6623,153.9397056,55.28267987,0.9332917616,6815,91.82954592,0.5851223606,350.267,0.6783692816,2.784591954,0
10208,164.1398828,80.17501688,0.8725888458,10499,114.0053914,0.6772823779,407.1,0.774013117,2.0472697,1
7738,150.6825044,66.16726794,0.8984298257,7966,99.25889178,0.630952381,359.108,0.7540296595,2.277296753,1
6083,133.6271788,59.12347743,0.8967926863,6219,88.00634154,0.6737926451,317.226,0.75960905,2.260137337,0
8308,150.0988521,71.35628975,0.8797723017,8528,102.8497649,0.5830175439,364.497,0.7858116,2.103512565,1
9348,164.4200344,73.66662202,0.8940139081,9669,109.0974026,0.5584229391,393.459,0.7588039799,2.231947521,1
6057,147.3392281,53.32570531,0.9322073346,6188,87.81806148,0.5735795455,331.32,0.6933813119,2.763005708,0
8592,154.4385167,72.00556068,0.8846577738,8851,104.5928973,0.6069082433,371.779,0.7811499738,2.144813751,1
6268,158.2811803,51.78158704,0.9449726427,6520,89.33457039,0.6228139905,352.97,0.6322127672,3.056707787,0
6354,151.2101575,54.9089193,0.9317385493,6552,89.94533933,0.5846521899,344.32,0.6734922076,2.753835979,0
5245,143.6360792,47.59629726,0.943501841,5396,81.71989606,0.466139353,322.675,0.6330306222,3.01779944,0
6419,152.5153804,54.41335086,0.9341911556,6586,90.40422909,0.6884384384,345.874,0.6742817522,2.802903662,0
8996,155.2195893,74.96328735,0.8756479773,9436,107.023656,0.6770018061,400.541,0.7046368561,2.07060809,1
5544,138.246459,51.73154124,0.9273488534,5658,84.01690328,0.532769556,311.912,0.7160921597,2.672382375,0
5332,144.4874432,48.45646846,0.9420871975,5541,82.39486181,0.4677192982,322.705,0.6434111991,2.981798875,0
8542,156.2618882,70.8612382,0.8912677644,8852,104.288121,0.6568242983,375.739,0.760320816,2.205181453,1
7397,144.5923925,66.25493041,0.8888395086,7600,97.04716849,0.6232201533,349.35,0.7616299041,2.182364266,1
4097,126.1286354,43.28780393,0.9392610271,4347,72.22508162,0.6495956873,287.148,0.6244019296,2.913722202,0
6525,161.1970504,52.53614952,0.9453999039,6712,91.1476167,0.4785478548,355.77,0.6478160929,3.068307288,0
6171,148.3791016,54.23759804,0.9307980107,6367,88.64062968,0.5299270073,340.824,0.6675826977,2.735724054,0
7314,145.9498765,64.85898795,0.8958323309,7547,96.50116077,0.6264131552,347.72,0.760160814,2.250264476,1
9022,160.8074058,72.63538138,0.8921740564,9315,107.1782029,0.5556787386,385.362,0.7634400025,2.213899104,1
7309,170.4105352,55.83164472,0.9448060251,7516,96.46817005,0.5075694444,379.106,0.6390671735,3.052221299,0
8139,153.6734679,68.61357918,0.8947889072,8440,101.7983136,0.7045533241,374.456,0.7294227845,2.239694675,1
6116,144.6688326,55.01841837,0.9248607363,6281,88.24473387,0.699611073,332.56,0.6949240111,2.629461859,0
5686,139.9637508,52.23563357,0.9277475758,5799,85.08607437,0.5227063798,317.506,0.7087822712,2.679468808,0
6152,153.5231276,51.97409407,0.9409511236,6315,88.50406589,0.4674416838,344.97,0.649626202,2.953839415,0
7520,141.3175316,68.51615773,0.8746037857,7761,97.85070964,0.6072351421,344.291,0.7972166573,2.062543147,1
9044,159.7821042,72.85242328,0.8900061201,9263,107.3087995,0.6222222222,382.522,0.776707649,2.193229779,1
6899,131.2776414,68.08637538,0.854990227,7105,93.72342087,0.6096677271,327.254,0.8095172019,1.928104422,1
6039,150.4888967,51.67733629,0.9391905845,6143,87.68747693,0.482811001,333.269,0.6832585216,2.912086952,0
6732,161.2270244,55.30232532,0.9393321058,7032,92.58211823,0.7755760369,362.142,0.6450541592,2.91537514,0
6431,143.7089239,57.76543869,0.9156566177,6622,90.48869273,0.5536329201,333.373,0.7271558914,2.487801134,1
8379,154.9696833,69.77157888,0.892913992,8685,103.2883059,0.7989130435,369.692,0.7704100669,2.221100422,1
5021,156.4360015,41.36689968,0.9644039562,5150,79.95583627,0.4698671159,332.164,0.5718669024,3.781670919,0
6175,158.3507816,51.12058786,0.9464565257,6300,88.66935315,0.4446284562,350.101,0.63308223,3.097593126,0
4379,144.7701606,39.17268962,0.9626959798,4522,74.6693777,0.4708095904,309.215,0.5755243493,3.695691106,0
5614,165.2150347,43.6157355,0.9645243923,5755,84.54564923,0.7724270776,351.662,0.5704681325,3.787968557,0
5599,153.0216116,47.24978519,0.9511339716,5699,84.43262528,0.4717728345,332.316,0.637114997,3.238567349,0
9526,163.3180739,74.80092219,0.8889482667,9750,110.1311941,0.6974156234,392.362,0.7775826504,2.183369792,1
6760,160.6373876,54.66308948,0.9403210056,6962,92.77445404,0.4706209969,360.47,0.6537599427,2.938681095,0
6396,154.4774247,53.88630984,0.9371861383,6559,90.24211948,0.4894398531,346.475,0.6695368924,2.866728584,0
8359,158.080305,67.88700129,0.9030923982,8630,103.1649619,0.6448353005,373.317,0.7537175972,2.328579875,1
9156,160.0424326,73.37428416,0.8887110771,9318,107.9712058,0.5773013871,383.544,0.7821413769,2.181178794,1
9383,157.8409211,76.85809247,0.8734388326,9659,109.3014485,0.6021691696,391.454,0.7694671965,2.053666907,1
5837,146.3218904,52.00677638,0.9347039757,5977,86.20846375,0.4825562169,329.424,0.6759103315,2.813515865,0
6569,160.5448879,52.7750743,0.9444257803,6687,91.45441799,0.4730663978,353.969,0.6588380423,3.042058965,0
7113,164.0706297,56.44225292,0.9389652797,7290,95.1659229,0.478217023,367.285,0.6626074105,2.906875988,0
5674,154.0703999,47.32486346,0.9516566315,5830,84.99624213,0.5715149073,338.672,0.6216423744,3.255591007,0
6244,157.2297824,51.37725299,0.9451054821,6388,89.16337655,0.827458256,346.089,0.6550842627,3.060299515,0
8721,157.5945907,71.39686143,0.8914895189,8987,105.3751492,0.6277713792,380.793,0.7557849472,2.207304181,1
5836,145.3437606,52.00937177,0.9337840749,5994,86.20107878,0.6357991067,325.58,0.6918464384,2.794568663,0
8636,156.6840274,70.90933542,0.8917326206,8834,104.8603677,0.7149006623,372.985,0.7800811158,2.209638921,1
6714,163.0212409,53.53676141,0.944537495,6885,92.45826249,0.4804637183,359.805,0.6517136429,3.045033666,0
8930,157.5916919,74.06696936,0.882670219,9471,106.6303387,0.6194935831,396.92,0.7122875568,2.127691916,1
5928,160.228894,47.88791177,0.9542932441,6062,86.87786842,0.6566965769,348.727,0.6125575705,3.345915245,0
8535,156.7000036,70.43179333,0.8932959315,8777,104.2453813,0.6219032352,375.384,0.7611353172,2.22484756,1
7608,150.0055074,65.50842952,0.8996038823,7808,98.42157516,0.628968254,357.983,0.746028745,2.289865724,1
8036,156.0001575,66.72991367,0.9038945162,8382,101.1521279,0.5901880141,371.97,0.7298505887,2.337784495,1
6626,164.2852259,52.55259648,0.9474559313,6811,91.85034144,0.4630328442,362.238,0.6345608597,3.126110544,0
7150,168.4309313,55.15097327,0.9448720782,7487,95.41311621,0.6450739805,391.493,0.5862298165,3.053997442,0
5965,171.5830989,45.24972593,0.9645995443,6263,87.14857362,0.4023880194,367.423,0.5552488073,3.791914655,0
9310,163.2143679,73.5574273,0.8926856503,9555,108.8754342,0.7459935897,391.163,0.7646171036,2.218869989,1
9168,166.7114421,71.11667132,0.9044472762,9376,108.041937,0.6621406905,391.361,0.7521931576,2.34419636,1
8791,160.1340552,71.32757559,0.8953196779,9104,105.7972062,0.6314012785,385.2,0.7445186603,2.245051144,1
3977,126.8718721,40.56824709,0.9474993765,4103,71.15949458,0.7636328725,282.93,0.6243202992,3.127368846,0
6785,120.1822972,73.41378292,0.7917436075,6930,92.94584612,0.7025991509,316.036,0.8536632848,1.637053594,1
5532,142.8771454,50.64977177,0.9350564821,5717,83.92592663,0.5386562804,321.678,0.671814411,2.820884288,0
9926,159.1370172,80.05315215,0.8642599592,10158,112.4196412,0.7902866242,392.842,0.808254829,1.987891956,1
4633,142.9383073,41.91929925,0.9560301262,4788,76.80441921,0.4876842105,307.188,0.6169694663,3.409844865,0
9406,163.9219643,73.80170535,0.8929153288,9641,109.4353287,0.571029626,391.233,0.772225038,2.221113502,1
6324,158.4695051,51.61221371,0.9454760021,6526,89.73275255,0.5625333571,359.844,0.6137241229,3.070387681,0
5633,147.6015383,49.47170086,0.9421574431,5748,84.68859637,0.4983632664,327.701,0.6591649128,2.983554957,0
8813,158.4176967,71.43370645,0.8925643738,8939,105.9295054,0.6499741869,373.292,0.7947604899,2.217688324,1
5427,132.3312733,52.57681136,0.917683564,5547,83.12563389,0.5180412371,308.283,0.7175803414,2.516913253,0
6233,147.125145,54.63931011,0.9284810327,6388,89.08480276,0.559766502,340.476,0.6756689828,2.692661102,0
9074,167.2505793,70.37247209,0.9071716635,9436,107.48663,0.5307363865,392.78,0.7391114111,2.376647776,1
8007,148.3916095,69.51564308,0.8834843155,8214,100.969446,0.5853070175,357.294,0.7881851463,2.134650604,1
6617,167.0491314,51.66156381,0.9509776231,6807,91.78794075,0.4481240688,368.615,0.6119627546,3.233528355,0
7051,148.8598567,61.84640913,0.9096080953,7473,94.75026137,0.694679803,348.92,0.7277946371,2.406928046,1
5439,149.2775715,47.50034343,0.9480231122,5598,83.21748545,0.5011055832,328.376,0.633849433,3.142662994,0
7110,131.6199571,69.35895275,0.84988773,7227,95.14585205,0.7636949517,324.886,0.8464814991,1.897663559,1
5581,150.9746778,47.70489092,0.9487660444,5686,84.29679649,0.4612777916,327.49,0.6539217763,3.164763086,0
8039,147.1089431,70.59989692,0.8773145872,8230,101.1710072,0.7812439261,356.105,0.7966283349,2.08369912,1
5950,144.7444262,53.34550721,0.9296080667,6142,87.03892975,0.52055993,328.667,0.6921729584,2.713338645,0
8054,163.4957287,63.95864881,0.9203079769,8356,101.2653509,0.6003279666,382.91,0.6902844218,2.5562724,1
6280,154.0259597,52.86732212,0.9392490331,6462,89.4200444,0.6528066528,343.6,0.6684411804,2.913443571,0
5877,145.8549323,52.79145862,0.9321994642,6024,86.50334563,0.4858630952,332.203,0.6692038866,2.762850964,0
5938,143.6152552,52.92656957,0.9296157464,6034,86.9511151,0.5874554808,322.711,0.7165104339,2.71348127,0
6555,164.5898171,51.84612483,0.9490910006,6748,91.35691115,0.7142857143,362.687,0.6262079569,3.174582819,0
9030,156.5405796,74.77391581,0.8785421974,9315,107.225711,0.6675044352,380.966,0.7818531286,2.093518547,1
6025,149.1273613,52.68785258,0.935507153,6181,87.58577657,0.7419950739,339.382,0.657338858,2.830393611,0
8279,136.8340672,80.01822886,0.8111898092,8597,102.6701037,0.7380103405,359.917,0.8031247803,1.71003619,1
6621,139.7769834,61.15795958,0.8991991631,6742,91.81567963,0.8015738499,329.707,0.7653800121,2.285507632,1
9030,166.1900096,70.38572405,0.9058841336,9380,107.225711,0.7601010101,400.888,0.7060760839,2.361132344,1
7472,147.7881193,65.61905013,0.8960230127,7686,97.53792021,0.5674793043,353.577,0.7510670578,2.252213633,1
7920,144.0785443,72.05619025,0.8659575991,8133,100.4194065,0.7857142857,356.816,0.7817113269,1.999530419,1
5766,153.1609075,48.45957855,0.9486270292,5898,85.68254907,0.5719103353,334.578,0.647276352,3.160590994,0
5892,152.3434637,50.58019962,0.9432743732,6068,86.6136675,0.5645300374,343.758,0.626566216,3.011918989,0
5896,150.4360528,51.26993974,0.9401326079,6052,86.64306294,0.4584046027,337.528,0.6503508719,2.934196013,0
4492,128.1453677,45.00982181,0.9362853344,4613,75.6266622,0.6245828699,291.532,0.6641667771,2.847053434,0
5713,157.2032119,46.88266805,0.9544941284,5854,85.28785095,0.7944653039,341.598,0.6152384218,3.353120001,0
4564,125.2732778,46.78656918,0.9276398217,4664,76.23034358,0.7937391304,286.214,0.7001220461,2.677547852,0
8434,154.1234886,71.15225998,0.8870582728,8756,103.6267452,0.5628294962,377.943,0.7419776928,2.166108127,1
8228,151.3210435,70.39213059,0.8852140035,8437,102.3533828,0.605,363.435,0.7827996973,2.149686936,1
5683,149.046509,49.64643657,0.9428937698,5828,85.0636252,0.4612824675,334.203,0.6393914609,3.002159254,0
8483,159.108977,68.63449349,0.9021761462,8690,103.9273355,0.5770748299,381.913,0.7308536963,2.318207201,1
6255,159.0774387,50.96011179,0.9472999894,6400,89.24188116,0.5041102515,350.665,0.6392229163,3.121606942,0
5239,150.3494715,46.08363264,0.9518674037,5520,81.67314109,0.6961201169,329.433,0.606630246,3.262535154,0
6729,163.5931186,53.09064276,0.9458758902,6898,92.56148711,0.7987891738,356.029,0.6670980074,3.081392692,0
6548,152.4436082,55.45071873,0.9314982607,6710,91.30811869,0.5899099099,347.836,0.6800948378,2.74917281,0
5382,138.1508518,50.21492698,0.9316024102,5488,82.78028286,0.5564516129,310.604,0.7010346249,2.751190932,0
6370,164.9123585,49.83943973,0.9532389206,6555,90.05851376,0.4603599046,360.939,0.6144431046,3.30887264,0
8910,156.631866,73.73514919,0.8822642689,9201,106.5108649,0.6144827586,380.173,0.7746847883,2.124249665,1
8383,158.0924284,68.35453353,0.9016959465,8583,103.3129571,0.5585687633,372.492,0.759233619,2.312830184,1
7744,144.9433902,68.91398318,0.8797403277,8004,99.2973667,0.69031913,353.186,0.7801322794,2.103250799,1
8952,152.8435664,75.29806708,0.8702287137,9168,106.7616055,0.6252706573,371.408,0.8155065047,2.029847144,1
8438,155.9342126,69.91164075,0.8938627932,8668,103.6513159,0.7404352404,371.612,0.7678385734,2.230447046,1
6095,151.0309423,52.9790135,0.936456955,6312,88.0931043,0.5016460905,339.278,0.6653837269,2.850769245,0
6196,147.7580351,54.43888495,0.9296544411,6359,88.81999898,0.7171296296,335.446,0.6919521101,2.71420025,0
8514,159.7000048,69.11879802,0.9014880549,8791,104.1170566,0.6078823361,380.676,0.7382993998,2.310514786,1
7696,150.3595868,65.68807751,0.899523088,7835,98.98914858,0.5734724292,352.662,0.7776023972,2.288993567,1
7809,159.179064,63.24079897,0.9176916242,7948,99.71322683,0.5416897891,365.786,0.733417263,2.517031197,1
6294,158.4497852,51.52607293,0.9456491617,6441,89.51966094,0.4610989011,350.817,0.6426512281,3.075138006,0
5931,161.9703893,47.35180657,0.9563118383,6104,86.89984891,0.5532133197,349.919,0.6086992111,3.420574652,0
6107,156.3445588,50.61962525,0.9461359335,6270,88.17978169,0.4546943638,351.752,0.620246944,3.088615493,0
7545,147.0031694,66.11741054,0.8931451177,7736,98.01322546,0.7541229385,352.029,0.7650894691,2.223365498,1
6315,160.9277973,51.13164462,0.9481811154,6499,89.66887824,0.4541531823,356.103,0.6257948058,3.147322924,0
6203,163.3108888,49.34565653,0.9532579255,6335,88.87015751,0.596212995,355.584,0.6164916846,3.309529152,0
8850,164.3709766,69.14676248,0.9072114058,9071,106.1516367,0.5505785741,384.865,0.7508208067,2.377131925,1
5923,147.1339641,51.954737,0.935581138,6054,86.84122191,0.5249025168,327.327,0.6946850239,2.831964371,0
8127,154.2031118,68.24171112,0.896746634,8371,101.7232411,0.5683216783,367.548,0.7559829416,2.259660686,1
6285,155.7327654,51.76477594,0.943140305,6407,89.45563447,0.5563423918,344.387,0.6659193698,3.008469805,0
6648,160.6867158,54.14345067,0.9415224046,6894,92.00269829,0.8143067124,363.167,0.6334146705,2.96779599,0
6029,149.6536711,51.88369147,0.9379791246,6220,87.61484586,0.4961323239,345.209,0.6357566746,2.884406774,0
6459,153.3355721,54.7955355,0.9339678772,6603,90.68546862,0.7921265636,345.246,0.6809540974,2.798322358,0
6966,162.0857251,55.61419381,0.9392930643,7178,94.17742123,0.5875506073,368.04,0.6462540683,2.914466865,0
5203,152.0672559,44.69117724,0.9558389822,5375,81.39204722,0.7424372146,327.448,0.6097881852,3.402623633,0
6850,162.783454,54.68713275,0.9418797524,7032,93.38999348,0.4717630854,364.72,0.6471147174,2.97663172,0
5024,147.781889,44.23763004,0.9541452385,5207,79.97971913,0.458938522,321.918,0.6092127346,3.340637571,0
6130,156.0607137,51.41614844,0.9441686713,6349,88.34567567,0.556261343,346.206,0.6426894311,3.035247065,0
7022,162.7873407,56.2791359,0.9383370516,7211,94.55521182,0.8080552359,365.549,0.6603580688,2.892498936,0
9063,163.3630663,71.75547234,0.89837012,9267,107.4214597,0.6143990238,385.804,0.7651531876,2.276663521,1
7295,138.5090761,68.02576658,0.8710870868,7458,96.37573594,0.6208510638,336.722,0.8085226219,2.036126648,1
5620,147.3225526,49.68691607,0.9414093248,5803,84.59081653,0.6569257744,331.46,0.6428119289,2.965017035,0
6437,162.4371057,52.0665609,0.9472371241,6665,90.530895,0.7638542779,359.329,0.6264823436,3.119797099,0
9438,161.0835742,75.26481174,0.8841301214,9668,109.6213247,0.6909729848,386.763,0.7928663685,2.140224236,1
5243,139.6579035,48.7029073,0.9372232147,5410,81.70431404,0.5567590528,312.927,0.6728273679,2.867547571,0
9348,161.0244949,74.61440529,0.8861633322,9525,109.0974026,0.5818860878,384.758,0.7935115465,2.158088566,1
6312,150.6572851,54.88756164,0.9312735668,6558,89.64757669,0.5968794326,338.879,0.6906969536,2.744834724,0
8027,155.6821643,66.50004392,0.9041795407,8187,101.0954689,0.5488547009,366.566,0.750686777,2.341083632,1
3302,96.29743756,45.24113928,0.8827695482,3423,64.84008773,0.5376098991,233.736,0.7595138851,2.128536971,0
9846,170.3074955,74.45181888,0.8993831985,10073,111.9656937,0.7851674641,402.277,0.7645735857,2.287486029,1
5655,148.7740078,49.75091851,0.9424291155,5819,84.85381326,0.4665841584,331.002,0.6486064116,2.990377109,0
6064,148.1533868,53.59507006,0.9322736151,6282,87.86879195,0.763920383,336.852,0.6715692405,2.764309975,0
6858,163.3299617,55.0242419,0.9415439884,7041,93.44451187,0.6660839161,364.375,0.6490978948,2.968327342,0
9273,164.6257691,72.66159593,0.8973230529,9549,108.6588712,0.6627358491,390.906,0.7625800701,2.265650335,1
5859,152.7186449,50.07355224,0.944719009,6072,86.37077337,0.6270333904,339.763,0.6377951269,3.049886379,0
4970,136.9073771,46.86057385,0.9395982213,5088,79.54873058,0.4911067194,303.494,0.6780567342,2.921589853,0
6870,141.0733171,62.8915705,0.8951287606,6981,93.52622986,0.5806288032,336.219,0.76369878,2.243119642,1
7305,156.6128667,59.64788384,0.9246319079,7426,96.44176934,0.8231913455,354.276,0.7313859599,2.625623185,1
7731,145.9060915,68.21349268,0.8839843905,7857,99.21398551,0.6902678571,347,0.8068384524,2.138962334,1
8340,154.4998634,69.38757021,0.8934760288,8512,103.0476482,0.7267973856,369.139,0.7691234483,2.226621612,1
8720,159.6455091,70.83028287,0.8961891156,8980,105.3691076,0.6096196868,380.86,0.7554324266,2.253916017,1
5895,147.1860604,52.35055657,0.9346093021,6108,86.63571502,0.7724056604,334.189,0.6632990448,2.811547193,0
8893,157.6259131,72.51567515,0.887893425,9132,106.4092067,0.6500730994,377.898,0.7825443667,2.173680557,1
6121,153.6177673,52.14692442,0.9406208738,6283,88.28079776,0.6362785863,344.527,0.6480159843,2.945864383,0
8258,149.7939899,71.12960357,0.8800670074,8498,102.5398077,0.580568054,362.172,0.7911430181,2.105930336,1
5326,146.4507712,47.3678416,0.9462491382,5455,82.34849006,0.5933600713,323.413,0.6398763815,3.091776325,0
9250,169.9158934,69.98711989,0.9112323443,9445,108.5240332,0.7053530578,395.843,0.7418321617,2.427816628,1
5179,151.1161597,44.25735412,0.9561523419,5290,81.20411075,0.4359427609,327.364,0.6072869348,3.414486987,0
6005,145.559532,53.66666182,0.9295515441,6226,87.44028514,0.5016708438,339.601,0.654312105,2.71228966,0
7813,150.6563136,66.73383522,0.8965442795,8037,99.73876159,0.7826304718,357.767,0.7670561031,2.257570137,1
5793,146.2701779,51.63088294,0.9356297438,5929,85.88292428,0.7550834202,330.177,0.6677590123,2.832997803,0
7305,144.2575907,65.30682053,0.8916579306,7481,96.44176934,0.593902439,342.356,0.7832027383,2.208920746,1
9853,170.7744876,74.54040663,0.8997118058,10125,112.0054875,0.569011319,405.004,0.7548483703,2.291032412,1
6588,155.6161451,54.95067718,0.9355792412,6730,91.58658265,0.4869179601,350.199,0.67504644,2.831924066,0
9935,164.5012403,77.97028542,0.8805356503,10234,112.4705956,0.7964566298,398.084,0.7878223375,2.109794,1
9908,154.6123969,82.18656893,0.8470173807,10132,112.3176629,0.7198488811,389.062,0.8225422825,1.881236787,1
5921,145.122243,52.78946376,0.9314932538,6050,86.82655898,0.7067319169,328.102,0.6911736448,2.749075908,0
7580,145.5159803,67.68349458,0.8852436625,7846,98.24029595,0.7113363363,354.468,0.7580973874,2.149947801,1
6708,168.2105375,51.89799496,0.9512146167,6926,92.41694036,0.446842526,375.04,0.599304775,3.241176034,0
7694,152.4031448,64.84148789,0.9049770892,7852,98.97628533,0.8141798942,358.802,0.7510214405,2.350395553,1
5422,149.6751257,47.16208477,0.9490596897,5569,83.08733244,0.5046537602,329.212,0.6286632349,3.173632516,0
8385,152.4998804,70.81983434,0.8856293814,8574,103.3252805,0.5775588924,368.591,0.7755744214,2.153349861,1
7404,169.3720544,57.09085428,0.9414782863,7632,97.09307694,0.5575301205,377.352,0.6534057648,2.966710807,0
7465,143.5117503,66.69073139,0.8854651844,7594,97.49222124,0.7846331722,342.162,0.801264911,2.151899481,1
6399,158.8572408,52.78528467,0.9431803444,6593,90.26328072,0.4972027972,351.393,0.651232045,3.009498609,0
5142,139.8696918,47.57977941,0.9403631644,5255,80.91352013,0.4755826859,309.277,0.6755331851,2.93968769,0
6967,167.7150076,54.25961207,0.9462204091,7186,94.18418077,0.7544942603,373.364,0.6280450445,3.090973216,0
5277,131.9965069,51.57300224,0.9205117411,5402,81.96880552,0.6007513661,304.715,0.7141826431,2.559410955,0
8315,147.8303908,72.60667903,0.8710758418,8551,102.8930844,0.6035859466,362.503,0.7951497147,2.036043967,1
6527,158.8558061,53.91922151,0.9406340539,6757,91.16158461,0.7607226107,355.451,0.6491783025,2.946181373,0
